danceability,playlist_genre,valence,track_artist,track_popularity,track_album_name,track_id,track_name,track_album_release_date,instrumentalness,acousticness
0.937,latin,0.95,"Luis R Conriquez, Joel De La P, Chimbala",71,Que Se Cuide,22jhscHs2DoVqKG5vKJytQ,Que Se Cuide,2024-05-04,6.85e-05,0.22
0.669,latin,0.271,"Victor Mendivil, Oscar Maydon",83,Mejores Jordans,1cZHUhGz7xJ8c4szDipipd,Mejores Jordans,2024-07-30,2.54e-06,0.603
0.696,latin,0.476,"FloyyMenor, Lewis Somes",76,EL COMIENZO,0ZS96pPRLyGUViVi5PWCAR,APAGA EL CEL,2024-08-09,0.000397,0.273
0.858,latin,0.659,"Feid, Young Miko",79,FERXXOCALIPSIS,1hZsWUnLbqRw09jLAMQSsb,CLASSY 101,2023-12-01,0.0,0.126
0.774,latin,0.446,"Feid, ATL Jacob",88,FERXXOCALIPSIS,7bywjHOc0wSjGGbj04XbVi,LUNA,2023-12-01,0.0,0.131
0.755,latin,0.606,"FloyyMenor, Lewis Somes",76,EL COMIENZO,27bcRgu0wnDteieWlLCxc8,TU TA RICA,2024-08-09,1.82e-05,0.293
0.828,brazilian,0.478,"MC L da Vinte, MC Gury",73,Parado no Bailão,3Hb9kUdm4yf839Fle4RIdT,Parado no Bailão,2018-07-23,0.0,0.381
0.956,brazilian,0.614,"Mc Delux, DJ Guih Da ZO",70,Se Voce Nao Quer Passa a Vez,7snnTlaWaN39nfN1PhUaT8,Se Voce Nao Quer Passa a Vez,2022-03-22,0.000259,0.136
0.748,brazilian,0.386,"6YNTHMANE, RXDXVIL",72,BRAZILIAN DANÇA PHONK,6yVjjQA31SLM1kc4j5jPwF,BRAZILIAN DANÇA PHONK,2023-05-12,0.132,0.303
0.877,brazilian,0.795,"S3BZS, Mc Gw, Mc Menor Do Alvorada",77,MONTAGEM - PR FUNK,6njJR3OIp3oA0Kc4aC9Tzf,MONTAGEM - PR FUNK,2023-05-01,0.056,0.734
0.92,brazilian,0.679,"MC Kevin o Chris, Dj Nk Da Serra, Mc Magrinho",72,Faz um Vuk Vuk (Teto Espelhado),64CovjRwInpOJW4PiGMprY,Faz um Vuk Vuk (Teto Espelhado),2023-07-20,0.0514,0.504
0.89,brazilian,0.758,"DJ Zigão, DJ Lafon Do Md, Mc Rodrigo do CN, Mc Rf",69,Te Maceto Depois Do Baile,448158cOtdLyR59DJnzpON,Te Maceto Depois Do Baile,2024-05-14,0.0,0.147
0.492,brazilian,0.443,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",77,MTG QUEM NÃO QUER SOU EU,6RjSXi9cPGroetXeNsWFGL,MTG QUEM NÃO QUER SOU EU,2024-05-10,0.00482,0.364
0.949,brazilian,0.843,"Mc Pogba, DJ Guih Da ZO",78,Ela Joga na Hora,6hZGsChumRhWG24OEh698c,Ela Joga na Hora,2024-03-28,0.000592,0.36
0.778,brazilian,0.839,"THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha, DJ Oreia",78,THE BOX MEDLEY FUNK 2,7IFsTX5H1sWcEl8joV0IdD,THE BOX MEDLEY FUNK 2,2024-04-18,0.0105,0.578
0.679,brazilian,0.713,"Dj Samir, Rodricci, Launch13",71,Louca Encubada,5pvVt1ak0vsGRE0Hl4kudu,Louca Encubada,2023-10-13,0.235,0.000737
0.615,brazilian,0.892,"DJ JOÃO PEREIRA, MC Koringa",68,DANÇA PRA ME PROVOCAR,6zdL0aLZs6g61SPGrlMvrM,DANÇA PRA ME PROVOCAR,2023-09-14,6.55e-05,0.269
0.863,brazilian,0.586,"DENNIS, MC Kevin o Chris",71,Tá OK,0fABszUFNbNq9IW503Gj8v,Tá OK,2023-05-04,0.00526,0.497
0.863,brazilian,0.304,Ichiss,72,WHINE IN BRAZIL FUNK,1Xvs6IKi0O1PWYzzIwxR2Q,WHINE IN BRAZIL FUNK,2024-07-09,0.000813,0.0683
0.711,brazilian,0.702,"Tropa do Bruxo, SMU, Dj Vitin do Pc, MC JF, MC NAHARA",70,Baile do Bruxo (DELUXE),24R0oyjvhV4HIFFvoK3XkP,TUMBÁTUM,2023-12-22,1.83e-06,0.26
0.707,turkish,0.181,Semicenk,75,Geçiyor Zaman,38d47UiHhyu4wdbPYz0ZUB,Onlar Anlamaz Halden,2024-08-09,0.0148,0.185
0.629,turkish,0.427,Semicenk,75,Geçiyor Zaman,3ma4Ef3Bnl3UBOV4ShiMLX,Geçiyor Zaman,2024-08-09,7.75e-05,0.431
0.685,turkish,0.556,Semicenk,70,Geçiyor Zaman,2crO2eSwgjOoAanagD2sFc,Kader Sağ Olsun,2024-08-09,0.0,0.702
0.831,turkish,0.883,"Semicenk, Doğu Swag",72,Küle Dönmüşsün,2CZzw0He9fzyi2FkBkn4Bk,Küle Dönmüşsün,2024-06-14,1.04e-06,0.684
0.726,turkish,0.839,Simge,74,Önümüz Yaz,28Aau4tlztDlgKJQXrWhZR,Önümüz Yaz,2024-06-21,0.0,0.0758
0.536,turkish,0.587,"Ebru Yaşar, Siyam, Zeyd",68,Yine Çalıyor,30kd9r9pbMn6bs6CKyFOCu,Kafamın İçi,2024-05-22,0.0,0.748
0.406,turkish,0.567,Zeynep Bastık,69,Lan,1whKKdtCiFjN7MW7DrIRUH,Lan,2024-03-08,1.35e-05,0.497
0.52,hip-hop,0.177,Mac Miller,73,Swimming,5bJ1DrEM4hNCafcDd1oxHx,Self Care,2018-08-03,0.00187,0.367
0.891,hip-hop,0.954,Aaron May,75,CHASE,3RKLJPyyMZfwebsePAzqjL,"I'm Good Luv, Enjoy.",2019-02-28,0.0,0.0833
0.769,hip-hop,0.57,"The Weeknd, Playboi Carti",92,Timeless,1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),2024-09-27,2.56e-06,0.0584
0.856,hip-hop,0.792,"MF DOOM, Pebbles The Invisible Girl",72,Operation: Doomsday (Complete),7EQvdUJqZ2i7SWvSB2VqGA,Doomsday,1999-10-19,0.0,0.0973
0.373,hip-hop,0.361,"Tyler, The Creator, Teezo Touchdown",87,CHROMAKOPIA,0VaeksJaXy5R1nvcTMh3Xk,"Darling, I (feat. Teezo Touchdown)",2024-10-28,0.0,0.36
0.284,hip-hop,0.553,"A$AP Rocky, Joe Fox, Kanye West",72,AT.LONG.LAST.A$AP,2gAGWaK4wvt2xrFUlR4mK8,Jukebox Joints (feat. Joe Fox & Kanye West),2015-05-26,0.0,0.302
0.575,hip-hop,0.834,Lil Yachty,72,A Cold Sunday,1Y1jtaZOJYgXBl7lKdLc9o,A Cold Sunday,2024-02-02,0.0,0.298
0.562,hip-hop,0.577,"XXXTENTACION, Joey Bada$$",70,?,7J2gyNghNTzl4EsLhXp01Q,infinity (888) - feat. Joey Bada$$,2018-03-16,0.0,0.274
0.455,hip-hop,0.28,Travis Scott,82,UTOPIA,4kjI1gwQZRKNDkw1nI475M,MY EYES,2023-07-28,2.59e-06,0.651
0.435,hip-hop,0.206,"Kanye West, Rick Ross",76,My Beautiful Dark Twisted Fantasy,1UGD3lW3tDmgZfAVDh6w7r,Devil In A New Dress,2010-11-22,0.0,0.0175
0.677,hip-hop,0.435,J. Cole,73,2014 Forest Hills Drive,2e3Ea0o24lReQFR4FA7yXH,Love Yourz,2014-12-09,0.0,0.589
0.665,hip-hop,0.127,Post Malone,72,Stoney (Deluxe),5yuShbu70mtHXY0yLzCQLQ,Go Flex,2016-12-09,0.0,0.23
0.942,hip-hop,0.925,Sainté,68,Local Mvp,7dbyaRWWFvB9UG2vcwTd3J,Champagne Shots,2021-01-06,0.0,0.493
0.852,hip-hop,0.457,Kendrick Lamar,73,Mr. Morale & The Big Steppers,1QPreu0BNOrUfEb8HTd2qG,Rich Spirit,2022-05-13,2.28e-06,0.428
0.47,hip-hop,0.104,"A$AP Rocky, Imogen Heap, Clams Casino",84,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),3ZaEs1O8BG581qYPHpQ8d6,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),2023-08-18,4.08e-05,0.0831
0.669,hip-hop,0.273,"Lil Peep, XXXTENTACION",84,"Come Over When You're Sober, Pt. 2",4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,2018-11-09,0.00294,0.0175
0.809,hip-hop,0.608,Joey Bada$$,68,1999,7dFGkZbmm6cVlI28bfMaWE,Righteous Minds,2012-06-12,0.0,0.262
0.734,hip-hop,0.689,XXXTENTACION,81,17,3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,2017-08-25,2.14e-05,0.847
0.798,hip-hop,0.794,Ice Cube,78,The Predator,2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,1992-11-17,0.000106,0.33
0.493,hip-hop,0.852,"Tyler, The Creator, YoungBoy Never Broke Again, Ty Dolla $ign",73,CALL ME IF YOU GET LOST,5B0kgjHULYJhAQkK5XsMoC,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),2021-06-25,0.0,0.269
0.843,hip-hop,0.19,"Mac Miller, Miguel",72,GO:OD AM,6GnhWMhgJb7uyiiPEiEkDA,Weekend (feat. Miguel),2015-09-18,0.0,0.47
0.837,hip-hop,0.274,21 Savage,77,i am > i was,2t8yVaLvJ0RenpXUIAC52d,a lot,2018-12-21,0.00125,0.0395
0.639,hip-hop,0.43,"Kanye West, Dwele",83,Graduation,5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,2007-09-11,0.0,0.0381
0.741,hip-hop,0.583,Childish Gambino,78,"""Awaken, My Love!""",3vQ4T78TTMOjQXGfXVKQJo,Redbone,2016-12-02,0.00577,0.181
0.809,hip-hop,0.364,Drake,80,More Life,5mCPDVBb16L4XQwDdbRUpz,Passionfruit,2017-03-18,0.085,0.256
0.583,hip-hop,0.691,"The Alchemist, Boldy James",68,Yacht Rock 2,5467KZaTToEB680WvOd9w5,Ocean Prime (feat. Boldy James),2019-08-30,0.0,0.735
0.599,hip-hop,0.638,Joey Bada$$,68,2000,2uuJs2nltcYFh9pkKP7bW4,Show Me,2022-07-22,4.36e-06,0.222
0.746,hip-hop,0.18,XXXTENTACION,84,17,5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,2017-08-25,0.00203,0.782
0.918,hip-hop,0.608,Outkast,70,ATLiens,2vfvGlqCB7oertO5VLE0sz,ATLiens,1996-08-27,8.01e-06,0.0296
0.874,hip-hop,0.717,2Pac,74,R U Still Down? [Remember Me],4AE7Lj39VnSZNOmGH2iZaq,Do For Love,1997-01-01,0.00479,0.0578
0.848,hip-hop,0.593,"Don Toliver, Travis Scott",69,Love Sick (Deluxe),6w9GrSUaQQIaMBYtabge7p,Embarrassed (feat. Travis Scott),2023-02-28,0.0,0.376
0.67,hip-hop,0.918,"Kanye West, Chris Martin",79,Graduation,4iz9lGMjU1lXS51oPmUmTe,Homecoming,2007-09-11,0.0,0.337
0.595,hip-hop,0.259,PARTYNEXTDOOR,83,PARTYNEXTDOOR,5fEB6ZmVkg63GZg9qO86jh,Break from Toronto,2013-07-01,0.00389,0.0199
0.747,hip-hop,0.601,Ice Cube,76,Lethal Injection,2Ih217RCGAmyQR68Nn7Cqo,You Know How We Do It,1993-12-07,0.0537,0.0977
0.797,hip-hop,0.329,"XXXTENTACION, Trippie Redd",84,17,7AQim7LbvFVZJE3O8TYgf2,Fuck Love,2017-08-25,0.000152,0.0172
0.552,hip-hop,0.632,Kendrick Lamar,72,DAMN.,0y9uTzK9cNKSAEHnpeRG8C,DUCKWORTH.,2017-04-14,0.0,0.0536
0.558,hip-hop,0.62,"Tyler, The Creator, Kali Uchis",90,Flower Boy,7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),2017-07-21,7.49e-06,0.371
0.48,hip-hop,0.515,Kanye West,70,Graduation,6MXXY2eiWkpDCezVCc0cMH,Good Morning,2007-09-11,0.000105,0.0791
0.898,hip-hop,0.469,J. Cole,68,4 Your Eyez Only,0utlOiJy2weVl9WTkcEWHy,Neighbors,2016-12-09,0.000383,0.319
0.766,hip-hop,0.144,Drake,77,More Life,6n3HGiq4v35D6eFOSwqYuo,Teenage Fever,2017-03-18,0.0172,0.111
0.737,ambient,0.746,"Wizkid, Brent Faiyaz",77,Piece of My Heart (feat. Brent Faiyaz),2nYeyMeqYDiFSYYtl2BWD6,Piece of My Heart (feat. Brent Faiyaz),2024-10-18,6.92e-06,0.252
0.502,ambient,0.645,"Asake, Wizkid",72,Lungu Boy,13VXuHw3O8Yt7VwRIDqSo4,MMS,2024-08-08,0.0341,0.677
0.619,ambient,0.294,Fido,71,Awolowo,1136eJrkWsDvReASbjLTaU,Awolowo,2024-08-07,0.00369,0.129
0.49,ambient,0.567,"Ayo Maff, Fireboy DML",68,Dealer,5Wxkvvb6pLky16pwq4gBI3,Dealer,2024-04-16,7.59e-06,0.714
0.823,ambient,0.488,Omah Lay,70,Holy Ghost,0zVk3uuV9UhxAt48F3OL12,Holy Ghost,2023-11-09,0.0316,0.471
0.778,ambient,0.914,Asake,70,Work Of Art,5ZtK8XAVnoaGdBXZWCEVCY,Lonely At The Top,2023-06-15,0.000155,0.692
0.918,ambient,0.706,"Dave, Central Cee",79,Sprinter,2FDTHlrBguDzQkp7PVj16Q,Sprinter,2023-06-01,0.0,0.263
0.719,ambient,0.647,"Victony, Rema, Tempoe, Don Toliver",72,"Soweto (with Don Toliver, Rema and Tempoe)",25Kyv5SeEenT0EETpP2hYn,"Soweto (with Don Toliver, Rema & Tempoe)",2023-03-22,0.0,0.0541
0.792,ambient,0.381,Ayra Starr,68,Rush,1rrqJ9QkOBYJlsZgqqwxgB,Rush,2022-09-16,0.00057,0.0369
0.562,ambient,0.416,Tems,72,For Broken Ears,2mzM4Y0Rnx2BDZqRnhQ5Q6,Free Mind,2020-09-25,0.000145,0.442
0.849,ambient,0.602,"Wizkid, Tems",70,Made In Lagos,5FG7Tl93LdH117jEKYl3Cm,Essence (feat. Tems),2020-10-29,8.58e-06,0.0266
0.637,ambient,0.431,"Rotimi, Wale",68,The Beauty of Becoming,6XM53PbvlzhuNtJZtpl7RP,In My Bed,2019-12-13,5.91e-05,0.229
0.812,ambient,0.55,"Dave, Burna Boy",73,PSYCHODRAMA,3z4CGd63tpUn9a6oQSG0CI,Location (feat. Burna Boy),2019-03-08,0.0,0.271
0.609,ambient,0.528,Tems,72,For Broken Ears,2QdSb68BzZGMgCbsrFmSLc,Higher,2020-09-25,0.0,0.509
0.463,ambient,0.339,"Future, Drake, Tems",82,I NEVER LIKED YOU,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),2022-04-29,0.0,0.314
0.649,ambient,0.793,Oxlade,70,KU LO SA - A COLORS SHOW,2WigMwGJysIh9fRnSJvpjn,KU LO SA - A COLORS SHOW,2022-06-10,0.0,0.307
0.613,ambient,0.78,Tems,71,If Orange Was A Place,2dFqK2ZkYB9Xc47gr3xXWl,Replay,2021-09-14,0.0,0.097
0.782,ambient,0.44,Ayo Maff,69,MAFFIAN,10y7iW3rc8bzGbhAC3mNPA,Are you there?,2024-08-15,1.42e-06,0.509
0.138,ambient,0.155,Somnum Magnam,72,Touches,6KzdWw8Hi1bz1lVw2AXDzb,Touches,2024-01-19,0.971,0.977
0.329,ambient,0.121,"Bon Iver, St. Vincent",75,The Twilight Saga: New Moon (Original Motion Picture Soundtrack),4k7x3QKrc3h3U0Viqk0uop,Rosyln,2009-10-16,0.024,0.971
0.44,ambient,0.249,Tom Rosenthal,77,Z-Sides,4IhTXiZLKATmwhMZIb1GQN,Lights Are On,2018-10-26,0.465,0.981
0.575,ambient,0.437,Hozier,81,Hozier,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,2014-09-19,0.0,0.637
0.613,ambient,0.551,Taylor Swift,83,folklore,4R2kfaDFhslZEMJqAFNpdd,cardigan,2020-07-24,0.000345,0.537
0.324,ambient,0.151,Lana Del Rey,83,Young And Beautiful,2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,2013-01-01,3.69e-05,0.262
0.531,ambient,0.259,Hozier,77,Hozier (Expanded Edition),5TgEJ62DOzBpGxZ7WRsrqb,Work Song,2014-09-19,0.0,0.749
0.421,ambient,0.399,Rio Romeo,78,Good God!,0EF1EE8zusg3Y869e56JFd,Nothing's New,2022-09-23,4.74e-06,0.863
0.504,ambient,0.121,Mitski,88,The Land Is Inhospitable and So Are We,3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,2023-09-15,0.135,0.868
0.718,ambient,0.455,blackbear,71,dead,3SErMoIKdRELto2OspGs5L,idfc,2015-06-02,0.0,0.0764
0.327,ambient,0.179,Matt Maltese,68,Bad Contestant,3NM41PVVUr0ceootKAtkAj,As the World Caves In,2018-06-08,0.00444,0.369
0.387,ambient,0.21,Billie Eilish,72,Guitar Songs,5SHpuW2qjkQtFRpE6P9Nks,The 30th,2022-07-21,0.0,0.929
0.539,ambient,0.145,Hozier,72,Hozier (Expanded Edition),57V4uc2b2diZ4RPHXWecb9,Like Real People Do,2014-09-19,0.393,0.921
0.467,ambient,0.156,Lana Del Rey,73,Norman Fucking Rockwell!,3lG6OtGDsYAOALxEmubQQm,Happiness is a butterfly,2019-08-30,1.4e-06,0.969
0.319,ambient,0.082,Billie Eilish,74,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0tMSssfxAL2oV8Vri0mFHE,listen before i go,2019-03-29,0.00384,0.935
0.474,ambient,0.152,Conan Gray,72,Superache,2JN3ugW1cEahbYw0I5mw5U,Astronomy,2022-06-24,2.65e-05,0.578
0.671,ambient,0.201,Harry Styles,69,Harry Styles,1IF5UcqRO42D12vYwceOY6,From the Dining Table,2017-05-12,0.0518,0.804
0.599,ambient,0.367,Billie Eilish,70,Happier Than Ever,4HOryCnbme0zBnF8LWij3f,Getting Older,2021-07-30,0.121,0.974
0.483,ambient,0.203,Liana Flores,81,recently,51Grh1RyUDcMBbpuyUIUHI,rises the moon,2019-04-10,0.145,0.947
0.516,ambient,0.261,Lizzy McAlpine,80,five seconds flat,2L9N0zZnd37dwF0clgxMGI,ceilings,2022-04-08,0.00194,0.473
0.371,ambient,0.165,Coldplay,85,Parachutes,7D0RhFcb3CrfPuTJ0obrod,Sparks,2000-07-10,0.0517,0.748
0.408,ambient,0.1,Chance Peña,76,In My Room,7CiDwKE62N6ey3LyG6s7xc,In My Room,2022-05-06,0.000639,0.521
0.531,ambient,0.12,Phoebe Bridgers,75,"Lost Ark Studio Compilation, Vol. 8",04mAOoQNsXmDJlyupJwmkO,Waiting Room,2016-08-12,0.000358,0.339
0.334,ambient,0.429,Lana Del Rey,79,Chemtrails Over The Country Club,7bPWdJgx8vek7S5i5yAtvG,Chemtrails Over The Country Club,2021-03-19,0.000249,0.877
0.538,ambient,0.065,Lana Del Rey,70,Norman Fucking Rockwell!,4qUtC2BwFC154Ha8YQRrkk,How to disappear,2019-08-30,0.000631,0.613
0.606,ambient,0.446,"Taylor Swift, Phoebe Bridgers",71,Red (Taylor's Version),01K4zKU104LyJ8gMb7227B,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),2021-11-12,0.0,0.817
0.509,ambient,0.151,Novo Amor,73,Birthplace,7CoMBpPTwQi2wPT0U0Nr9b,State Lines,2018-10-19,0.229,0.959
0.554,ambient,0.221,SYML,72,Where's My Love,0ElpbbncWT9aS7mgoqEHbQ,Where's My Love - Acoustic,2017-07-07,0.0321,0.892
0.357,ambient,0.27,Conan Gray,83,Kid Krow,4xqrdfXkTW4T0RauPLv3WA,Heather,2020-03-20,0.0,0.584
0.369,ambient,0.18,Cigarettes After Sex,87,Cigarettes After Sex,0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,2017-06-09,0.566,0.0205
0.457,ambient,0.126,Novo Amor,78,Bathing Beach,7qH9Z4dJEN0l9bidizW7fq,Anchor,2017-05-26,0.884,0.805
0.404,ambient,0.0949,Lana Del Rey,80,Ultraviolence (Deluxe),1NZs6n6hl8UuMaX0UC0YTz,Brooklyn Baby,2014-01-01,0.00402,0.542
0.521,ambient,0.502,Hozier,74,"Wasteland, Baby!",37zuIvk4KBkAxxLJsxJaHq,Would That I,2019-03-01,0.00537,0.243
0.395,ambient,0.426,Olivia Rodrigo,75,GUTS,6QT6j7rKt7Vk3IuV2AUO9W,lacy,2023-09-08,0.0,0.815
0.409,ambient,0.199,Olivia Rodrigo,72,The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By),17cia5k4BpGVlyEfqrFH50,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,2023-11-17,4.55e-06,0.834
0.617,ambient,0.176,Gracie Abrams,73,This Is What It Feels Like,35IcAVSMsU9qzHfpPbvC8A,Feels Like,2021-11-12,0.000216,0.702
0.48,ambient,0.201,Tom Odell,71,Black Friday,0uvagCBJC0ClsR11W10T0Y,Black Friday,2024-01-26,0.0563,0.931
0.687,ambient,0.308,Billie Eilish,70,Happier Than Ever,4ak9GGe6afmi2HbxEjvhIC,Male Fantasy,2021-07-30,0.0,0.863
0.415,ambient,0.234,Hozier,68,Hozier (Expanded Edition),1C042FLYy7rP3MfnkOcnha,Cherry Wine - Live,2014-09-19,0.00236,0.951
0.443,ambient,0.289,Leith Ross,68,To Learn,4Do3s3aivnqbUAvUEDEsAG,We'll Never Have Sex,2023-05-19,0.0102,0.952
0.34,ambient,0.192,"Lana Del Rey, Bleachers",78,Did you know that there's a tunnel under Ocean Blvd,1o82DwNisONAd2mu1RcGE6,Margaret (feat. Bleachers),2023-03-24,0.0992,0.969
0.631,ambient,0.32,David Kushner,68,Footprints I Found,5iu3rl4feYeRgR1DW0ydNU,Miserable Man,2022-09-16,8.87e-05,0.926
0.403,ambient,0.0381,Billie Eilish,75,Happier Than Ever,5XsAal7ZcWg1I5T4NcRjkv,Halley's Comet,2021-07-30,0.0121,0.961
0.671,hip-hop,0.203,Juice WRLD,83,Goodbye & Good Riddance,4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,2018-12-10,0.000335,0.0769
0.672,hip-hop,0.381,Lil Uzi Vert,76,Eternal Atake 2,4ppKM7xnkSAwSyKqD4QTY4,Chill Bae,2024-11-01,0.0,0.112
0.686,hip-hop,0.186,Lil Tecca,72,We Love You Tecca,4guBZjUyrGoHsTahO3IHdj,Did It Again,2019-08-30,0.0,0.185
0.565,hip-hop,0.682,"Diplo, Trippie Redd",71,LIFE'S A TRIP,0c0YHn3DIQLl1opsQDd9kO,Wish (feat. Trippie Redd) - Trippie Mix,2018-08-10,0.0,0.232
0.718,hip-hop,0.519,Lil Skies,70,Life of a Dark Rose,7oJrVhiTPZGBXWPwhxjy9S,Lust,2017-12-12,0.0,0.138
0.547,hip-hop,0.163,"Post Malone, Young Thug",74,Hollywood's Bleeding,0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),2019-09-06,0.0,0.456
0.832,hip-hop,0.116,Polo G,78,THE GOAT,1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,2020-05-15,0.0,0.345
0.897,hip-hop,0.39,"Lil Baby, Gunna",79,Drip Harder,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),2018-10-05,0.0,0.0852
0.567,hip-hop,0.321,Lil Tjay,73,True 2 Myself,0RLLvYBopDwooCyvnTwgYu,F.N,2019-10-11,0.0,0.354
0.665,hip-hop,0.237,Juice WRLD,77,Goodbye & Good Riddance,3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,2018-12-10,0.0,0.0414
0.629,hip-hop,0.154,Lil Uzi Vert,68,Eternal Atake 2,1gUUuh7FQ3mr7nEq0SRvGX,Conceited,2024-11-01,0.0,0.152
0.684,hip-hop,0.45,"Lil Tecca, Juice WRLD",73,We Love You Tecca,2WsuSYJNXGKXVYkHPnq2yp,Ransom (with Juice WRLD) - Remix,2019-08-30,0.0,0.0119
0.498,hip-hop,0.272,"Post Malone, Ozzy Osbourne, Travis Scott",73,Hollywood's Bleeding,7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),2019-09-06,0.0,0.0903
0.634,hip-hop,0.543,"Lil Peep, Lil Tracy",71,CASTLES II,57NsyEzmk0NT3NcOwuQT55,witchblades,2017-02-07,0.0,0.0223
0.809,hip-hop,0.244,"Mustard, Roddy Ricch",73,Perfect Ten,3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),2019-06-28,0.0,0.392
0.735,hip-hop,0.235,YNW Melly,73,Melly vs. Melvin,1iSqfoUFnQwV0QW1EfUit8,Suicidal,2019-11-22,0.0,0.334
0.709,hip-hop,0.439,Juice WRLD,70,Death Race For Love (Bonus Track Version),0flSGzqHO12p9fU9kqaHGE,Flaws And Sins,2019-03-08,0.0,0.00966
0.732,hip-hop,0.401,Lil Uzi Vert,81,Luv Is Rage 2,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,2017-08-25,0.0,0.00264
0.712,hip-hop,0.471,Lil Tecca,70,TEC (Bonus),00n83h3zn2IrySO4Q4aTrG,Down With Me,2024-01-19,0.0,0.112
0.829,hip-hop,0.389,Post Malone,77,Hollywood's Bleeding,7xQAfvXzm3AkraOtGPWIZg,Wow.,2019-09-06,1.88e-06,0.137
0.872,hip-hop,0.506,Gunna,76,HIM ALL ALONG,2EKL77lwxvo615Ga7VjEUl,HIM ALL ALONG,2024-10-18,0.0,0.195
0.648,hip-hop,0.142,"Travis Scott, Justin Bieber, Young Thug",71,Rodeo,6Yqmv7XJLCrQEauMbPGZSw,Maria I'm Drunk (feat. Justin Bieber & Young Thug),2015-09-04,0.0,0.38
0.946,hip-hop,0.961,A Boogie Wit da Hoodie,73,Artist,2FTeQQ5Rg9tBpgpTF5mnhE,Still Think About You,2016-09-16,0.0,0.219
0.625,hip-hop,0.535,"Juice WRLD, Marshmello",75,Legends Never Die,2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),2020-07-10,0.0,0.0172
0.724,hip-hop,0.53,Lil Tecca,78,TEC,6rjuKpPydT2SxN15TZpV7r,500lbs,2023-09-22,0.0,0.098
0.695,hip-hop,0.551,Post Malone,83,Hollywood's Bleeding,21jGcNKet2qwijlDFuPiPb,Circles,2019-09-06,0.00242,0.189
0.701,hip-hop,0.57,Baby Keem,77,The Melodic Blue,1Is8hGpkGMiePASAxBluxM,16,2021-09-10,2.31e-06,0.0918
0.49,hip-hop,0.392,Post Malone,75,Chemical,5w40ZYhbBMAlHYNDaVJIUu,Chemical,2023-04-14,0.0,0.00154
0.748,korean,0.65,Stevie Wonder,74,At The Close Of A Century,6RNDeRnWsRMjPdNVgupZCs,I Just Called To Say I Love You,1999-11-23,1.57e-06,0.243
0.558,korean,0.202,"CHANYEOL, Punch",69,"Guardian (Original Television Soundtrack), Pt. 1",1HYzRuWjmS9LXCkdVHi25K,Stay With Me,2016-12-03,0.0,0.431
0.553,korean,0.345,George Benson,71,20/20,0vB4Vd6PtkJSEnWsmqATnZ,Nothing's Gonna Change My Love for You,1985-01-15,0.0,0.764
0.469,korean,0.217,ECLIPSE,70,"Lovely Runner, Pt. 1 (Original Soundtrack)",1OhIn0L6iofnk5bjalWfHq,Sudden Shower,2024-04-08,0.0,0.587
0.437,korean,0.181,V,69,"Our Beloved Summer (Original Television Soundtrack), Pt. 5",186NCtNk1tUYS7c2DxgJ7O,Christmas Tree,2021-12-24,2.33e-05,0.699
0.815,korean,0.482,YEONJUN,69,Cinderella at 2AM OST Part 4,7dk7jxKBun1JQ2pPPBxDYl,Boyfriend,2024-09-01,0.0,0.109
